credit_code,outcredit_code,report_year
911100001017004524,91350200155027398g,2
911100001017004524,91350521ma31mxrb5q,2
911100001017004524,91350521ma31tdng4w,2
911100001017004524,91350603068755434p,2
911100001017004524,91350625ma32d5cy3j,2
911100001017004524,91350901ma31m6dw4j,2
911100001017004524,913600006749543611,2
911100001017004524,91360702ma3902l263,1
911100001017004524,91370282ma3cepkw7d,1
911100001017004524,91370881ma3qlpxt6y,1
911100001017004524,91370921ma3clgbcx8,2
911100001017004524,91371103ma3q1p624k,1
911100001017004524,91371300ma3r7d7052,1
911100001017004524,91371302ma3pu1p789,1
911100001017004524,91371600ma3mx3cl9n,2
911100001017004524,91410100ma458l2n01,1
911100001017004524,9141010807682740x6,2
911100001017004524,91410122ma44fcdf8n,2
911100001017004524,91410122ma47qck10y,1
911100001017004524,91410800ma44djw20r,2
911100001017004524,91411681ma47nlae1b,1
911100001017004524,91420525ma491k8w5m,2
911100001017004524,91420682ma4954nl9j,2
911100001017004524,91420684ma4999ye7k,1
911100001017004524,91421100ma489u4wxy,2
911100001017004524,91430100ma4r1h0n9h,1
911100001017004524,91430300ma4l84pw90,1
911100001017004524,91430900187084194n,1
911100001017004524,91441300ma4whlh1xe,2
911100001017004524,91441723ma53w56y3t,1
911100001017004524,914501007884094338,1
911100001017004524,91450122ma5n3wck08,1
911100001017004524,91460100ma5rddqy0q,2
911100001017004524,91469033ma5tbml73l,1
911100001017004524,915000005748342587,2
911100001017004524,91500101ma5urxk40k,2
911100001017004524,915001185634879407,2
911100001017004524,91500118ma5u3px40b,2
911100001017004524,91500118ma5u483l8c,2
911100001017004524,91500118ma5u65we8x,1
911100001017004524,91500118ma60ca1076,1
911100001017004524,91500118ma60djln2t,1
911100001017004524,9151010005254953xb,1
911100001017004524,91511325ma626kd34t,1
911100001017004524,91511421ma62j1r75c,2
911100001017004524,91513401ma62h24c17,2
911100001017004524,91513401ma62h48p9g,2
911100001017004524,91520000051904421x,2
911100001017004524,91520191ma6e5ucw8c,2
911100001017004524,91520198ma6du2dx1m,1
911100001017004524,91520302ma6hfblrxn,2
911100001017004524,91520624ma6j7j7c81,1
911100001017004524,91520628ma6dyehd8w,2
911100001017004524,91522632ma6drf0b8c,2
911100001017004524,91533300ma6nx0uxxq,1
911100001017004524,915401005857968835,2
911100001017004524,91540100ma6t10448h,1
911100001017004524,91540125ma6t3wte7n,2
911100001017004524,91610138693845726l,1
911100001017004524,91610500ma6y287b6e,2
911100001017004524,91620800ma74c9ft6n,1
911100001017004524,91621100ma72clrf90,2
911100001017004524,91630121ma7588y22g,2
911100001017004524,91650102ma77nmk25j,2
911100001017004524,91650400ma7896ja59,1
911100001017004524,91652200ma7770dh68,2
911100001017004524,91652200ma779cbm8d,2
911100001017004524,91652200ma77mxgk1r,2
911100001017004524,91652801ma77q9wj11,2
911100001017004524,91652801ma79j7e696,2
91110000101710917k,91440000190336428q,1
911100001017122268,12100000717801462b,2
911100001017122268,911100007263419397,2
911100001017122268,91110101101489511d,2
911100001017122268,911101051011992580,2
911100001017122268,911101051017133415,1
911100001017122268,911101051017358586,2
911100001017122268,911101056656465354,2
911100001017122268,91110105721419880e,2
911100001017122268,91110105ma01fb3a0g,2
911100001017122268,91110105ma02pp5ex1,2
911100001017122268,91110108101145145p,2
911100001017122268,911303007216840865,2
911100001017122936,52100000088607295k,6
911100001017122936,5211000008053428xe,1
911100001017122936,91110000100017985y,5
911100001017122936,91110000100018988f,3
911100001017122936,911100001011122986,3
911100001017122936,91110000101729618e,2
911100001017122936,91110000318380074d,2
911100001017122936,9111000031838012xb,2
911100001017122936,91110000318380138b,2
911100001017122936,911100003183801466,3
911100001017122936,911100003183801541,3
911100001017122936,91110000318380162u,2
911100001017122936,91110000318380170n,6
911100001017122936,91110000318380189k,2
911100001017122936,91110000318380197e,2
911100001017122936,91110000576937007h,3
911100001017122936,911100006188158771,5
911100001017122936,911100006742510339,2
911100001017122936,911101016605009834,4
911100001017122936,91110101ma0026t5xj,1
911100001017122936,91110101ma003fhg33,4
911100001017122936,91110101ma003l7exw,4
911100001017122936,91110101ma003r5gxp,4
911100001017122936,91110101ma0044qh47,2
911100001017122936,91110101ma0046th9g,4
911100001017122936,91110101ma0046tt7k,4
911100001017122936,911101117848037753,2
911100001017122936,91120116675989398q,3
911100001017122936,91120118ma05kj5c2y,4
911100001017122936,91120118ma05kj6u6g,4
911100001017122936,91120118ma05qwb51m,1
911100001017122936,91150223660978952r,5
911100001017122936,91310000570846964p,2
911100001017122936,91310101093802562g,2
911100001017122936,913702001635665274,4
911100001017122936,91370212ma3cgkb053,4
911100001017122936,913707001635969292,5
911100001017122936,9144030007750176x4,1
911100001017122936,91510700675765415t,2
911100001017122936,915107006823852936,3
911100001017122936,91610000762552565c,5
911100001017130264,9111010570001637xg,2
911100001017130264,91310000607200690u,1
91110000101715419h,913204001375193485,1
91110000101715726a,9111010510163159xt,1
91110000101715726a,91110105735100360a,1
91110000101715726a,911101057351221724,1
91110000101715726a,91110105769927366j,1
91110000101715726a,91110106700231301h,1
91110000101715726a,91110113ma01g6642p,1
91110000101715726a,91120222328688945e,1
91110000101715726a,91310115ma1h7qhyxt,1
91110000101715726a,915101130806353042,1
91110000101715726a,91510113ma61t18m0p,1
91110000101715726a,91510113ma6bx6laxf,1
91110000101715726a,91510121ma6cng5a1t,1
91110000101717000c,91110105587695760p,2
91110000101717000c,91110105ma004yjj88,3
91110000101717000c,911101063354386880,3
91110000101717000c,91110106663104337n,2
91110000101717000c,91110106ma00e00y1u,1
91110000101717000c,91110114600030991p,2
91110000101717000c,91120110103764679p,2
91110000101717000c,911201167604923009,2
91110000101717000c,91120118ma06ge0wx5,2
91110000101717000c,91133100ma0dertm39,1
91110000101717000c,91149900ma0k6b315c,2
91110000101717000c,91150500075573858a,2
91110000101717000c,91220000550460466l,3
91110000101717000c,912300005513040198,3
91110000101717000c,912301025786790807,2
91110000101717000c,91320000134762764k,3
91110000101717000c,91320000134765092e,3
91110000101717000c,91320000704049419u,3
91110000101717000c,91320000714089457t,3
91110000101717000c,91320300573845684p,2
91110000101717000c,913300007042002036,3
91110000101717000c,91340000148973087e,3
91110000101717000c,913401007467569631,2
91110000101717000c,91350000705102437b,3
91110000101717000c,91350400557551416l,3
91110000101717000c,91360400796992673a,1
91110000101717000c,91370000863134717k,3
91110000101717000c,91410000725823522k,3
91110000101717000c,91420000722084584j,3
91110000101717000c,914200007844887284,3
91110000101717000c,914300001837784984,1
91110000101717000c,91430000ma4q99l137,2
91110000101717000c,91440300279302515e,3
91110000101717000c,91440300ma5jka2m2h,2
91110000101717000c,914500001982250954,3
91110000101717000c,91450000327353449f,1
91110000101717000c,91450300751225569r,1
91110000101717000c,91450300753734447m,1
91110000101717000c,914503007738592047,1
91110000101717000c,91450330756536024x,1
91110000101717000c,91460100ma5t7je1x4,2
91110000101717000c,91500000203290298n,2
91110000101717000c,915000004504058739,3
91110000101717000c,91500000798039739p,2
91110000101717000c,91500108696569675y,2
91110000101717000c,9151000020189926xw,3
91110000101717000c,91540195ma6temgj84,1
911100001017173187,91110105741558749y,1
911100001017173187,91110105801757775n,1
91110000101718097j,91110000665605135r,1
91110000101718097j,91110105064912009a,1
91110000101718097j,911101050741009524,1
91110000101718097j,911101053272791466,1
91110000101718097j,911101063271200200,1
91110000101718097j,91110111082825232b,1
91110000101718097j,911101123183979335,1
91110000101718097j,91110115554878034b,1
91110000101718097j,911101190628287431,1
91110000101718097j,91120110550354284m,1
91110000101718097j,911201110612336173,1
91110000101718097j,911302005533091207,1
91110000101718097j,91150100790188430a,1
91110000101718097j,91320100068679742u,1
91110000101718097j,91330100074310159n,1
91110000101718097j,91330100568796101u,1
91110000101718097j,91330100668024512b,1
91110000101718097j,91340100ma2mqap41y,1
91110000101718097j,91340100ma2mqapd5l,1
91110000101718097j,91340500066534478b,1
91110000101718097j,9137020032596537x0,1
91110000101718097j,913702115912837504,1
91110000101718150e,911100005674558745,2
91110000101718150e,911100007541664105,2
91110000101718150e,911100007546789268,4
91110000101718150e,911100007582318148,4
91110000101718150e,91110000781700113n,4
91110000101718150e,9111010759387006xh,4
91110000101718150e,911101085976883107,4
91110000101718150e,91110114067316755u,4
91110000101718150e,91120221ma06pcwn3l,2
91110000101718150e,91120221ma06pd6x23,2
91110000101718150e,91120221ma07e879xg,2
91110000101718150e,91120223ma0698mf6j,2
91110000101718150e,91120223ma0698rk9n,1
91110000101718150e,91120223ma0698wj21,2
91110000101718150e,91120223ma0698wu2a,2
91110000101718150e,9113022730842650x4,4
91110000101718150e,91130730ma09qn1h53,1
91110000101718150e,91130924ma0a7qy79u,2
91110000101718150e,91131182ma07rt8d74,2
91110000101718150e,91140200346902765p,5
91110000101718150e,91140225ma0k30t14q,1
91110000101718150e,9114022656630680xf,4
91110000101718150e,91140725ma0k1l753q,2
91110000101718150e,91150125767875902t,2
91110000101718150e,91150423667321718r,4
91110000101718150e,91150426699485776m,2
91110000101718150e,91150581667322294m,4
91110000101718150e,911508246743749650,4
91110000101718150e,91150923676920747p,2
91110000101718150e,911509276673132402,4
91110000101718150e,91152201570608552q,2
91110000101718150e,91152222699490815a,3
91110000101718150e,911525226609584098,4
91110000101718150e,91152523ma0njxue72,2
91110000101718150e,91152528570635251r,2
91110000101718150e,91210724ma0p5wn276,1
91110000101718150e,91211321ma0tqt143d,3
91110000101718150e,91211381ma0qdcd4xf,3
91110000101718150e,91211382ma0qdxlext,2
91110000101718150e,91211404ma0p5ure54,3
91110000101718150e,91211404ma0p5w3j9y,2
91110000101718150e,91320925093740947q,2
91110000101718150e,91331122ma28j2k12j,3
91110000101718150e,91430482ma4l632660,2
91110000101718150e,91430624ma4l6a6t9h,2
91110000101718150e,91430700ma4l7huu41,2
91110000101718150e,91430700ma4l7raq1x,2
91110000101718150e,91430700ma4l9g9034,2
91110000101718150e,91430703ma4l9hp16g,2
91110000101718150e,91430722ma4l95gb83,2
91110000101718150e,91430900ma4l1n8e71,3
91110000101718150e,91440825ma4uh0135w,4
91110000101718150e,914413003455274815,2
91110000101718150e,91441581325125645g,2
91110000101718150e,91441625ma4uj4j31p,3
91110000101718150e,91441700336395966a,2
91110000101718150e,91441721ma4ukndf9m,2
91110000101718150e,91510129734829184d,4
91110000101718150e,915118267422839432,2
91110000101718150e,91513200767258517q,4
91110000101718150e,915305227902649313,4
91110000101718150e,915331237816671140,3
91110000101718150e,9161082230534244x0,4
91110000101718150e,916204210989258443,5
91110000101718150e,91632521310900901r,5
91110000101718150e,91632521ma7522de8j,3
91110000101718150e,916328010745903141,4
91110000101718150e,91632801595018524f,1
91110000101718150e,91640122094546345l,4
91110000101718150e,916401815541916978,3
91110000101718150e,9164030055415946xq,4
91110000101718150e,916405000647829023,4
91110000101718150e,916405210963534672,4
91110000101718150e,91640522ma75w0252w,5
91110000101718150e,91659004595917749d,2
911100001017212292,911101141026420631,1
91110000101721472w,91110000057334159n,1
91110000101721472w,911100005531192122,1
91110000101721472w,911100007382200184,1
91110000101721472w,9111010566690513xf,1
91110000101721472w,91110105ma018b7kx4,1
91110000101721595x,91110105100019833r,1
91110000101723232u,911101011014175937,1
91110000101723232u,91110102100011655h,1
91110000101723232u,9111010510121290xm,1
91110000101723232u,911101051018422311,1
91110000101723232u,911101087214759032,1
91110000101723232u,911101091011742371,1
91110000101723232u,9111011210246843xx,1
91110000101724163k,91110101ma002ma52g,1
91110000101724649g,911101131011828199,1
91110000101724649g,911101136336500468,1
91110000101724649g,91510100394438354r,1
91110000101724649g,915101007559637966,1
911100001017275832,91110000600062563b,1
911100001017275832,91110000633795210k,1
911100001017275832,911101056337513147,1
911100001017275832,911101058017756071,1
911100001017275832,91110229722687959x,1
91110000101729618e,91310000ma1fl3cj7q,1
91110000101732075e,911101156996038085,1
91110000101732075e,91110228ma01tnaw4b,1
91110000101732075e,91310114583449554e,1
911100001017610523,9111000010111383xa,2
911100001017610523,911100001011669668,3
9111000010176929x0,91110101ma01a7tf9n,2
9111000010176929x0,9114000011007158x4,2
9111000010176929x0,911501001141552117,2
9111000010176929x0,91210000755786419w,2
9111000010176929x0,912200007952190485,2
9111000010176929x0,91222400724854247g,2
9111000010176929x0,912301001270503394,2
9111000010176929x0,91440300192199332c,2
9111000010176929x0,914405137224808009,2
9111000010176929x0,91460000735841214f,2
9111000010176929x0,91510000586488161q,2
9111000010176929x0,91620103224434895w,2
91110000101774355t,9131000060725818xq,1
91110000101774355t,91310000607353312p,1
91110000101774355t,913101155727367423,1
91110000101774355t,91310115771454801b,1
91110000101774355t,91310115ma1k4j5r3k,1
91110000101774355t,91330100589854470g,1
91110000101774355t,914403007261811621,2
91110000101783403m,91110000752193087g,1
91110000101783403m,91110105ma00a46y96,1
91110000101783403m,91110105ma00egqx2b,1
91110000101783403m,9112011632163053xa,1
91110000101787041r,91110105101763939m,1
91110000101787041r,911101051018013689,1
91110000101787041r,91110105633787325x,1
91110000101787041r,91110105721410296y,1
91110000101787041r,9111010574009652xw,1
91110000101787041r,911101057747013616,1
911100001018104594,91110000397914133c,1
911100001018104594,91110000681202571k,1
911100001018104594,91110000722614207k,1
911100001018104594,91110000754196791q,1
911100001018104594,911101051019654428,1
911100001018104594,911101053303133764,1
911100001018104594,911101055657901262,1
911100001018104594,91110105694965308y,1
911100001018104594,91110105769902425d,1
911100001018104594,91110105769902820l,1
911100001018104594,91110105781712587l,1
911100001018104594,911101057832470684,1
911100001018104594,91110105786181316d,1
911100001018104594,91110108633710459m,1
91110000101908915l,9111010505555764xb,1
91110000101908915l,91110108076611764k,1
91110000101908915l,911101083181013031,1
91110000101908915l,91110108318182094h,1
91110000101908915l,911101085613924899,1
91110000101908915l,91110108771995341l,1
91110000101908915l,9111010877255023xd,1
91110000101908915l,91110108ma00fyn83m,1
91110000101908915l,91110108ma01eta314,1
91110000101908915l,91110114318177842m,1
91110000101908915l,9111011455155259xp,1
91110000101908915l,91110302ma0075c80l,1
91110000101908915l,91110302ma008dhl6h,1
91110000101908915l,91110302ma01npbnx0,1
91110000101908915l,912101000571518112,1
91110000101908915l,91320581ma1xkqnexx,1
91110000101908915l,913701002644062825,1
91110000101908915l,9144030072987348x3,1
91110000101908915l,91610131311129549u,1
91110000101910273t,9111010810190982xa,1
91110000101910273t,911101081021112628,1
91110000101910273t,91110108102120476h,1
9111000010191037x1,911101020828981080,2
9111000010191037x1,9111010805735052xk,2
9111000010191037x1,91110108061299851b,2
9111000010191037x1,91110108092438623y,2
9111000010191037x1,91110108558586872w,2
9111000010191037x1,911101085674731835,2
9111000010191037x1,91110108579067836a,2
9111000010191037x1,911101085890815437,2
9111000010191037x1,91110108597670321r,2
9111000010191037x1,91110108600495297r,2
